1,0002,0.2989583333333333,0.041666666666666664,0.75625,0.8666666666666667,1
1,0003,0.290625,0.04722222222222222,0.8239583333333333,0.8347222222222223,1
1,0004,0.4,0.05,0.7864583333333334,0.8708333333333333,1
1,0005,0.184375,0.034722222222222224,0.7677083333333333,0.8569444444444444,1
1,0006,0.303125,0.03333333333333333,0.7895833333333333,0.85,1
1,0007,0.3333333333333333,0.059722222222222225,0.7427083333333333,0.8541666666666666,1
1,0008,0.4125,0.02361111111111111,0.8395833333333333,0.8694444444444445,1
1,0009,0.33958333333333335,0.02638888888888889,0.8104166666666667,0.8791666666666667,1
2,0005,0.6614583333333334,0.09027777777777778,0.8625,0.9458333333333333,3
2,0005,0.4041666666666667,0.3125,0.7083333333333334,0.9986111111111111,4
2,0006,0.6739583333333333,0.0,0.8958333333333334,0.8458333333333333,3
2,0006,0.396875,0.19027777777777777,0.7354166666666667,0.9986111111111111,4
2,0007,0.6739583333333333,0.0,0.8958333333333334,0.8458333333333333,3
2,0007,0.396875,0.19027777777777777,0.7354166666666667,0.9986111111111111,4
2,0008,0.3072916666666667,0.09583333333333334,0.6322916666666667,0.9875,4
2,0009,0.31979166666666664,0.008333333333333333,0.6947916666666667,0.9972222222222222,4
2,0009,0.55,0.002777777777777778,0.6635416666666667,0.4263888888888889,8
3,0002,0.5385416666666667,0.05555555555555555,0.909375,0.9930555555555556,2
3,0003,0.540625,0.05555555555555555,0.9239583333333333,0.9986111111111111,2
3,0004,0.5510416666666667,0.04861111111111111,0.9260416666666667,0.9875,2
3,0005,0.56875,0.05277777777777778,0.9729166666666667,0.9958333333333333,2
3,0006,0.56875,0.05277777777777778,0.9729166666666667,0.9958333333333333,2
3,0009,0.35625,0.11944444444444445,0.8645833333333334,0.7666666666666667,2
